id,title,overview,genres,keywords,cast,director,runtime,release_date,vote_average,vote_count,popularity,poster_path,backdrop_path,original_language,media_type
552524,Lilo & Stitch,The wildly funny and touching story of a lonely Hawaiian girl and the fugitive alien who helps to mend her broken family.,"['Family', 'Science Fiction', 'Comedy']","['hawaii', 'bullying', 'dysfunctional family', 'alien', 'loss of job', 'shape shifting alien', 'family', 'nostalgic', 'evil alien', 'orphan siblings', 'extraterrestrial animal', 'wonder', 'live action remake', 'alien spaceship', 'animal human friendship', 'advanced technology', 'hilarious', 'whimsical', 'admiring', 'enthusiastic']","['Maia Kealoha', 'Sydney Agudong', 'Chris Sanders', 'Zach Galifianakis', 'Billy Magnussen', 'Courtney B. Vance', 'Amy Hill', 'Tia Carrere', 'Kaipo Dudoit', 'Hannah Waddingham']",['Dean Fleischer Camp'],108,2025-05-17,7.189,2238,34.4864,/ckQzKpQJO4ZQDCN5evdpKcfm7Ys.jpg,/7Zx3wDG5bBtcfk8lcnCWDOLM4Y4.jpg,en,movie
83533,Avatar: Fire and Ash,"In the wake of the devastating war against the RDA and the loss of their eldest son, Jake Sully and Neytiri face a new threat on Pandora: the Ash People, a violent and power-hungry Na'vi tribe led by the ruthless Varang. Jake's family must fight for their survival and the future of Pandora in a conflict that pushes them to their emotional and physical limits.","['Science Fiction', 'Adventure', 'Fantasy']","['witch', 'clone', 'space war', 'tribe', 'sequel', 'alien', 'transhumanism', 'family', 'space adventure', 'motion capture', 'family dynamics', 'rival']","['Sam Worthington', 'Zoe Saldaña', 'Sigourney Weaver', 'Stephen Lang', 'Oona Chaplin', 'Jack Champion', 'Kate Winslet', 'Cliff Curtis', 'Joel David Moore', 'CCH Pounder']",['James Cameron'],198,2025-12-17,7.642,4106,80.8103,/bRBeSHfGHwkEpImlhxPmOcUsaeg.jpg,/sdZSjtGUTSN8B3al5o0f2WoQfQQ.jpg,en,movie
949838,72 HOURS,"To save his career, a 40-year-old ad exec joins a crew of twentysomethings for a wild Miami bachelor party after they mistakenly add him to a group chat.","['Comedy', 'Crime']","['bachelor party', 'depressing']","['Kevin Hart', 'Marcello Hernández', 'Mason Gooding', 'Kam Patterson', 'Ben Marshall', 'Zach Cherry', 'Michael Mando', 'Teyana Taylor', 'Kevin Dunn', 'Anna Garcia']",['Tim Story'],102,2026-07-20,6.844,327,57.5176,/9Bu1PW2R1XayqRqnl0aDOgMcrdS.jpg,/hL5EIk48251OXlbIbRJq3yaBHk8.jpg,en,movie
9806,The Incredibles,"Bob Parr has given up his superhero days to log in time as an insurance adjuster and raise his three children with his formerly heroic wife in suburbia. But when he receives a mysterious assignment, it's time to get back into costume.","['Action', 'Adventure', 'Animation', 'Family']","['hero', 'secret identity', 'superhero', 'villain', 'family relationships', 'super power', 'supervillain', '3d animation', 'suspenseful', 'enthusiastic', 'excited', 'hopeful', 'pixar']","['Craig T. Nelson', 'Holly Hunter', 'Sarah Vowell', 'Spencer Fox', 'Jason Lee', 'Samuel L. Jackson', 'Elizabeth Peña', 'Eli Fucile', 'Maeve Andrews', 'Brad Bird']",['Brad Bird'],115,2004-10-27,7.728,19133,28.2519,/2LqaLgk4Z226KkgPJuiOQ58wvrm.jpg,/lxwzY9vNwjDgxWKt3zZ6zcU6rEJ.jpg,en,movie
5721,Vixen!,"In a Canadian mountain resort, Vixen Palmer resides with her naive pilot husband Tom. While he's away flying in tourists, she sleeps with practically everybody including a husband and his wife, and even her biker brother. However, the only one she won't bed is her brother's friend... who is Black.",['Drama'],"['adultery', 'canada', 'jealousy', 'sibling relationship', 'hostage', 'fishing', 'eroticism', 'impotence', 'pilot', 'satire', 'sexploitation', 'racism', 'motorcycle', 'taboo', 'incest', 'softcore', 'cuckold', 'communism', 'neglected wife', 'draft dodger', 'canadian border', 'sexually aggressive woman', 'nymphomania', 'mountain resort', 'brother sister sex', 'low budget', 'cold war era', 'brother sister incest', 'sister seduces brother', 'erotic drama']","['Erica Gavin', 'Garth Pillsbury', 'Harrison Page', 'Jon Evans', 'Vincene Wallace', 'Robert Aiken', ""Michael Donovan O'Donnell"", 'Peter Carpenter', 'John Furlong', 'Jackie Illman']",['Russ Meyer'],72,1968-10-15,5.5,107,71.2693,/9KMZWDA3xTrlgrScqdMisINQmsh.jpg,/uLu8zcwmR7qjkkF3zkScm6Sjh2v.jpg,en,movie
138843,The Conjuring,"Paranormal investigators Ed and Lorraine Warren work to help a family terrorized by a dark presence in their farmhouse. Forced to confront a powerful entity, the Warrens find themselves caught in the most terrifying case of their lives.","['Horror', 'Thriller']","['sibling relationship', '1970s', 'cellar', 'exorcism', 'haunted house', 'possession', 'rhode island', 'based on true story', 'paranormal investigation', 'crucifix', 'ghost', 'demonic', 'demonic spirit', 'demonology', 'psychic vision', 'malevolent spirit', 'sinister']","['Vera Farmiga', 'Patrick Wilson', 'Lili Taylor', 'Ron Livingston', 'Hayley McFarland', 'Sterling Jerins', 'Shanley Caswell', 'Mackenzie Foy', 'Joey King', 'Kyla Deaver']",['James Wan'],112,2013-07-18,7.542,12938,32.9336,/wVYREutTvI2tmxr6ujrHT704wGF.jpg,/ecKQlAEG95k62SMGhvX83oEqANK.jpg,en,movie
616037,Thor: Love and Thunder,"After his retirement is interrupted by Gorr the God Butcher, a galactic killer who seeks the extinction of the gods, Thor Odinson enlists the help of King Valkyrie, Korg, and ex-girlfriend Jane Foster, who now wields Mjolnir as the Mighty Thor. Together they embark upon a harrowing cosmic adventure to uncover the mystery of the God Butcher’s vengeance and stop him before it’s too late.","['Fantasy', 'Action', 'Comedy']","['hero', 'ex-girlfriend', 'superhero', 'greek mythology', 'based on comic', 'sequel', 'shadow', 'norse mythology', 'aftercreditsstinger', 'duringcreditsstinger', 'marvel cinematic universe (mcu)', 'norse god', 'god of thunder', 'colorless', 'child abduction']","['Chris Hemsworth', 'Natalie Portman', 'Christian Bale', 'Tessa Thompson', 'Taika Waititi', 'Russell Crowe', 'Jaimie Alexander', 'Idris Elba', 'Chris Pratt', 'Dave Bautista']",['Taika Waititi'],119,2022-07-06,6.361,8777,27.6903,/pIkRyD18kl4FhoCNQuWxWu5cBLM.jpg,/jsoz1HlxczSuTx0mDl2h0lxy36l.jpg,en,movie
419430,Get Out,"Chris and his girlfriend Rose go upstate to visit her parents for the weekend. At first, Chris reads the family's overly accommodating behavior as nervous attempts to deal with their daughter's interracial relationship, but as the weekend progresses, a series of increasingly disturbing discoveries lead him to a truth that he never could have imagined.","['Mystery', 'Thriller', 'Horror']","['kidnapping', 'externally controlled action', 'manipulation', 'dark comedy', 'hypnosis', 'parents-in-law', 'satire', 'racist', 'revenge', 'interracial relationship', 'disappearance', 'racism', 'psychological thriller', 'neurosurgeon', 'missing person', 'stereotype', 'brain surgery', 'satirical', 'race-conscious', 'anxious', 'pathetic', 'authoritarian', 'awestruck']","['Daniel Kaluuya', 'Allison Williams', 'Catherine Keener', 'Bradley Whitford', 'Caleb Landry Jones', 'Marcus Henderson', 'Betty Gabriel', 'LaKeith Stanfield', 'Stephen Root', 'Lil Rel Howery']",['Jordan Peele'],104,2017-02-24,7.624,19161,21.0326,/tFXcEccSQMf3lfhfXKSU9iRBpa3.jpg,/o8dPH0ZSIyyViP6rjRX1djwCUwI.jpg,en,movie
259693,The Conjuring 2,Lorraine and Ed Warren travel to north London to help a single mother raising four children alone in a house plagued by malicious spirits.,['Horror'],"['london, england', 'england', '1970s', 'sequel', 'spirit', 'single mother', 'demon', 'paranormal investigation', 'demonic possession', 'ghost', 'christmas', 'grim', 'valak', 'horrified']","['Vera Farmiga', 'Patrick Wilson', 'Madison Wolfe', ""Frances O'Connor"", 'Lauren Esposito', 'Benjamin Haigh', 'Patrick McAuley', 'Sterling Jerins', 'Bonnie Aarons', 'Simon McBurney']",['James Wan'],134,2016-06-08,7.293,9325,25.9052,/zEqyD0SBt6HL7W9JQoWwtd5Do1T.jpg,/hD9zZYKYb1xBgcm8XIfyvclSkjs.jpg,en,movie
749170,Heads of State,"The UK Prime Minister and US President have a public rivalry that risks their countries' alliance. But when they become targets of a powerful enemy, they're forced to rely on each other as they go on a wild, multinational run. Allied with Noel, a brilliant MI6 agent, they must find a way to thwart a conspiracy that threatens the free world.","['Action', 'Thriller', 'Comedy']","['usa president', 'head of state', 'mi6', 'british prime minister', 'duringcreditsstinger', 'hilarious', 'amused']","['John Cena', 'Idris Elba', 'Priyanka Chopra Jonas', 'Paddy Considine', 'Carla Gugino', 'Stephen Root', 'Jack Quaid', 'Sarah Niles', 'Richard Coyle', 'Aleksandr Kuznetsov']",['Ilya Naishuller'],117,2025-06-24,6.8,1107,20.138,/lVgE5oLzf7ABmzyASEVcjYyHI41.jpg,/vJbEUMeI2AxBUZKjP6ZVeVNNTLh.jpg,en,movie
298618,The Flash,"When his attempt to save his family inadvertently alters the future, Barry Allen becomes trapped in a reality in which General Zod has returned and there are no Super Heroes to turn to. In order to save the world that he is in and return to the future that he knows, Barry's only hope is to race for his life. But will making the ultimate sacrifice be enough to reset the universe?","['Action', 'Science Fiction', 'Adventure']","['secret identity', 'superhero', 'time travel', 'based on comic', 'superhuman', 'super power', 'aftercreditsstinger', 'time paradox', 'butterfly effect', 'dc extended universe (dceu)', 'superhuman abilities', 'loss of mother', 'alternate universe', 'admiring', 'multiverse']","['Ezra Miller', 'Sasha Calle', 'Michael Keaton', 'Michael Shannon', 'Ron Livingston', 'Maribel Verdú', 'Kiersey Clemons', 'Antje Traue', 'Saoirse-Monica Jackson', 'Rudy Mancuso']",['Andy Muschietti'],144,2023-06-13,6.613,5156,26.014,/rktDFPbfHfUbArZ6OOOKsXcv0Bm.jpg,/yF1eOkaYvwiORauRCPWznV9xVvi.jpg,en,movie
269955,Obsessed,"A secret, passionate affair happens in the summer of 1969 between Colonel Jin Pyeong, trapped in a loveless marriage with Soo Jin, and Jong Ga Heun, the Chinese-Korean wife of Captain Kyung Woo Jin.","['Drama', 'Romance']","['vietnam war', 'military base', 'love affair', '1960s', 'korean army']","['Song Seung-heon', 'Im Ji-yeon', 'Cho Yeo-jeong', 'On Ju-wan', 'Yoo Hai-jin', 'Park Hyuk-kwon', 'Jeon Hye-jin', 'Um Tae-goo', 'Ye Su-jeong', 'Son Ji-na']",['Kim Dae-woo'],132,2014-05-14,6.6,82,22.9975,/XdVqGnvRqCQXalcJPDGIeDn7Kj.jpg,/aQzXICKh3oaJanWSsSRJ2epB9Z5.jpg,ko,movie
870028,The Accountant²,"When an old acquaintance is murdered, Wolff is compelled to solve the case. Realizing more extreme measures are necessary, Wolff recruits his estranged and highly lethal brother, Brax, to help. In partnership with Marybeth Medina, they uncover a deadly conspiracy, becoming targets of a ruthless network of killers who will stop at nothing to keep their secrets buried.","['Mystery', 'Crime', 'Thriller']","['hitman', 'autism', 'sequel', 'conspiracy', 'whodunit', 'insecure', 'accountant', 'mysterious death', 'brother brother relationship', 'grand', 'incredulous', 'excited', 'hum']","['Ben Affleck', 'Jon Bernthal', 'Cynthia Addai-Robinson', 'J.K. Simmons', 'Allison Robertson', 'Alison Wright', 'Daniella Pineda', 'Robert Morgan', 'Grant Harvey', 'Andrew Howard']","[""Gavin O'Connor""]",133,2025-04-23,7.078,1876,21.888,/lUvfTcOZiK0sdcX0WNLPbMyKjGm.jpg,/yBDvgpyynDsbMyK21FoQu1c2wYR.jpg,en,movie
1072790,Anyone but You,"After an amazing first date, Bea and Ben’s fiery attraction turns ice cold — until they find themselves unexpectedly reunited at a destination wedding in Australia. So they do what any two mature adults would do: pretend to be a couple.","['Romance', 'Comedy']","['australia', 'hiking', 'romcom', 'based on play or musical', 'law school', 'aftercreditsstinger', 'duringcreditsstinger', 'fake dating', 'destination wedding', 'comforting']","['Sydney Sweeney', 'Glen Powell', 'Mia Artemis', 'Nat Buchanan', 'GaTa', 'Alexandra Shipp', 'Hadley Robinson', 'Dermot Mulroney', 'Rachel Griffiths', 'Deborah Faye Lee']",['Will Gluck'],103,2023-12-21,6.755,3169,22.7314,/5qHoazZiaLe7oFBok7XlUhg96f2.jpg,/j9eOeLlTGoHoM8BNUJVNyWmIvCi.jpg,en,movie
157336,Interstellar,The adventures of a group of explorers who make use of a newly discovered wormhole to surpass the limitations on human space travel and conquer the vast distances involved in an interstellar voyage.,"['Adventure', 'Drama', 'Science Fiction']","['spacecraft', 'race against time', 'artificial intelligence (a.i.)', 'nasa', 'time warp', 'dystopia', 'expedition', 'time travel', 'space travel', 'wormhole', 'famine', 'hibernation', 'black hole', 'quantum mechanics', 'family relationships', 'space', 'planet', 'astronaut', 'scientist', 'single father', 'space station', 'gravity', 'space adventure', 'time-manipulation', 'cryonics', 'father daughter relationship', '2060s', 'audacious', 'enthusiastic']","['Matthew McConaughey', 'Anne Hathaway', 'Michael Caine', 'Jessica Chastain', 'Casey Affleck', 'Wes Bentley', 'Topher Grace', 'Mackenzie Foy', 'Ellen Burstyn', 'John Lithgow']",['Christopher Nolan'],169,2014-11-05,8.484,40717,70.6117,/yQvGrMoipbRoddT0ZR8tPoR7NfX.jpg,/5XNQBqnBwPA9yT0jZ0p3s8bbLh0.jpg,en,movie
1081003,Supergirl,"When an unexpected and ruthless adversary strikes too close to home, Kara Zor-El, aka Supergirl, reluctantly joins forces with an unlikely companion on an epic, interstellar journey of vengeance and justice.","['Action', 'Adventure', 'Science Fiction']","['galaxy', 'hero', 'superhero', 'villain', 'based on comic', 'space', 'female protagonist', 'dog', 'super power', 'heroine', 'reboot', 'solitude', 'supervillain', 'rescue dog', 'dc universe (dcu)']","['Milly Alcock', 'Eve Ridley', 'Matthias Schoenaerts', 'Jason Momoa', 'David Krumholtz', 'Emily Beecham', 'David Corenswet', 'Kadiff Kirwan', 'Thalissa Teixeira', 'Ferdinand Kingsley']",['Craig Gillespie'],108,2026-06-24,6.75,1798,248.9535,/1QCWdqzTfh2x9UylVpspIU6QTuM.jpg,/54KIfdTEzOliHDKx0OkzYGqAICx.jpg,en,movie
1314481,The Devil Wears Prada 2,"Andy Sachs returns to Runway as Miranda Priestly navigates a new media landscape and Runway's position within. The duo reconnect with former assistant Emily Charlton, now the head of a luxury brand that possesses funding which could ensure Runway's survival.","['Comedy', 'Drama']","['new york city', 'based on novel or book', 'sequel', 'fashion', 'fashion magazine', 'dramedy', 'magazine editor', 'fashion industry', 'fashionista']","['Anne Hathaway', 'Meryl Streep', 'Emily Blunt', 'Stanley Tucci', 'Kenneth Branagh', 'Justin Theroux', 'Lucy Liu', 'Tracie Thoms', 'Tibor Feldman', 'B.J. Novak']",['David Frankel'],119,2026-04-29,7.086,2036,99.7497,/xTI42pmsP5EDnvsNJPEDubwWBQO.jpg,/Af907x5h9W1wVis8XrSd7ynTWuy.jpg,en,movie
460465,Mortal Kombat,"Washed-up MMA fighter Cole Young, unaware of his heritage, and hunted by Emperor Shang Tsung's best warrior, Sub-Zero, seeks out and trains with Earth's greatest champions as he prepares to stand against the enemies of Outworld in a high stakes battle for the universe.","['Action', 'Fantasy', 'Adventure']","['martial arts', 'saving the world', 'magic', 'ninja fighter', 'gore', 'god', 'alternate dimension', 'shaolin monk', 'fighting', 'based on video game', 'martial arts tournament', 'reboot', 'hand to hand combat']","['Lewis Tan', 'Jessica McNamee', 'Mehcad Brooks', 'Josh Lawson', 'Ludi Lin', 'Max Huang', 'Tadanobu Asano', 'Chin Han', 'Hiroyuki Sanada', 'Joe Taslim']",['Simon McQuoid'],110,2021-04-07,7.043,6964,19.6022,/nkayOAUBUu4mMvyNf9iHSUiPjF1.jpg,/6ELCZlTA5lGUops70hKdB83WJxH.jpg,en,movie
1724,The Incredible Hulk,"Scientist Bruce Banner scours the planet for an antidote to the unbridled force of rage within him: the Hulk. But when the military masterminds who dream of exploiting his powers force him back to civilization, he finds himself coming face to face with a new, deadly foe.","['Science Fiction', 'Action', 'Adventure']","['new york city', 'rio de janeiro', 'superhero', 'based on comic', 'fugitive', 'on the run', 'super soldier', 'scientist', 'virginia', 'military', 'super villain', 'marvel cinematic universe (mcu)', 'radical transformation', 'good versus evil', 'intimate']","['Edward Norton', 'Liv Tyler', 'Tim Roth', 'William Hurt', 'Tim Blake Nelson', 'Ty Burrell', 'Christina Cabot', 'Peter Mensah', 'Lou Ferrigno', 'Paul Soles']",['Louis Leterrier'],114,2008-06-12,6.251,12954,38.433,/gKzYx79y0AQTL4UAk1cBQJ3nvrm.jpg,/jPu8yiadqgzwFPGKJmGo637ASVP.jpg,en,movie
976573,Elemental,"In a city where fire, water, land and air residents live together, a fiery young woman and a go-with-the-flow guy will discover something elemental: how much they have in common.","['Animation', 'Comedy', 'Family', 'Romance']","['fire', 'earth', 'computer animation', 'duringcreditsstinger', 'elements', 'water', '3d animation', 'city', 'lighthearted', 'romantic', 'whimsical', 'hopeful']","['Leah Lewis', 'Mamoudou Athie', 'Ronnie del Carmen', 'Shila Ommi', 'Wendi McLendon-Covey', ""Catherine O'Hara"", 'Mason Wertheimer', 'Ronobir Lahiri', 'Wilma Bonet', 'Joe Pera']",['Peter Sohn'],102,2023-06-14,7.594,5469,21.949,/4Y1WNkd88JXmGfhtWR7dmDAo1T2.jpg,/4fLZUr1e65hKPPVw0R3PmKFKxj1.jpg,en,movie
1726,Iron Man,"After being held captive in an Afghan cave, billionaire engineer Tony Stark creates a unique weaponized suit of armor to fight evil.","['Action', 'Science Fiction', 'Adventure']","['middle east', 'kidnapping', 'superhero', 'arms dealer', 'based on comic', 'aftercreditsstinger', 'marvel cinematic universe (mcu)', 'aggressive', 'counterterrorism', 'antagonistic', 'bold']","['Robert Downey Jr.', 'Terrence Howard', 'Jeff Bridges', 'Gwyneth Paltrow', 'Leslie Bibb', 'Shaun Toub', 'Faran Tahir', 'Clark Gregg', 'Bill Smitrovich', 'Sayed Badreya']",['Jon Favreau'],126,2008-04-30,7.663,28539,46.9936,/78lPtwv72eTNqFW9COBYI0dWDJa.jpg,/cKvDv2LpwVEqbdXWoQl4XgGN6le.jpg,en,movie
1734,The Mummy Returns,"Rick and Evelyn O’Connell, along with their 8-year-old son Alex, discover the key to the legendary Scorpion King’s might: the fabled Bracelet of Anubis. Unfortunately, a newly resurrected Imhotep has designs on the bracelet as well, and isn’t above kidnapping its new bearer, Alex, to gain control of Anubis’s otherworldly army.","['Adventure', 'Action', 'Fantasy']","['egypt', 'pyramid', 'son', 'mummy', 'nile', 'sequel', 'tomb', 'ancient egypt', '1930s', 'egyptian tomb', 'good versus evil', 'witty']","['Brendan Fraser', 'Rachel Weisz', 'John Hannah', 'Oded Fehr', 'Arnold Vosloo', 'Patricia Velásquez', 'Freddie Boath', 'Dwayne Johnson', 'Alun Armstrong', 'Adewale Akinnuoye-Agbaje']",['Stephen Sommers'],130,2001-05-04,6.413,7832,21.9203,/kdJsW7hcy1lrj7tdMPycTAQPAiR.jpg,/7s7WkAFPBsMTprYMbqbgKoppQsR.jpg,en,movie
